lap_distance,x_position,y_position
444.0251019,-1868.92206,-1244.77558
444.7815224,-1869.65671,-1244.59541
445.5375587,-1870.39079,-1244.41453
446.2931878,-1871.12428,-1244.23296
447.0483958,-1871.85717,-1244.05072
447.803174,-1872.58945,-1243.86781
448.5575328,-1873.32113,-1243.68423
449.3114513,-1874.05219,-1243.49999
450.0649231,-1874.78262,-1243.31508
450.817944,-1875.51242,-1243.12952
451.5704884,-1876.24156,-1242.9433
452.3225811,-1876.97007,-1242.75644
453.0742061,-1877.69793,-1242.56893
453.8253568,-1878.42514,-1242.3808
454.5760603,-1879.15173,-1242.19206
455.3263003,-1879.87769,-1242.00274
456.0760967,-1880.60304,-1241.81284
456.8254497,-1881.32779,-1241.6224
457.5743503,-1882.05193,-1241.43142
458.3228158,-1882.77548,-1241.23991
459.0708373,-1883.49843,-1241.04787
459.8184294,-1884.2208,-1240.85532
460.5655662,-1884.94256,-1240.66225
461.3122633,-1885.66372,-1240.46864
462.058531,-1886.38429,-1240.27449
462.8043478,-1887.10425,-1240.07981
463.5497196,-1887.8236,-1239.88458
464.2946524,-1888.54234,-1239.68878
465.0391371,-1889.26046,-1239.49241
465.7831658,-1889.97794,-1239.29543
466.5267445,-1890.69478,-1239.09782
467.2698767,-1891.41098,-1238.89957
468.0125536,-1892.12653,-1238.70068
468.7547773,-1892.84142,-1238.50111
469.4965292,-1893.55563,-1238.30086
470.2378325,-1894.26918,-1238.09992
470.9786825,-1894.98207,-1237.89831
471.7190843,-1895.69431,-1237.69605
472.4590389,-1896.4059,-1237.49314
473.1985348,-1897.11683,-1237.28959
